Date,Close,High,Low,Open,Volume,ticker
2018-01-02,47.7216682434082,47.75673386550706,46.92911454972845,46.99223588015392,3470654,SHEL
2018-01-03,48.107421875,48.17756382089253,47.63750080356347,47.63750080356347,3483320,SHEL
2018-01-04,48.317840576171875,48.444088596584145,48.11444069044768,48.12847122109325,2638891,SHEL
2018-01-05,48.423038482666016,48.47213462796294,48.09865075252494,48.247694342165815,2562434,SHEL
2018-01-08,48.43706512451172,48.45109565278008,48.177559213412366,48.25471106565235,2741832,SHEL
2018-01-09,48.23366928100586,48.41602870609622,48.12846706564518,48.35991729051778,1914482,SHEL
2018-01-10,48.423038482666016,48.61942306385369,48.33186145599417,48.41602321874403,2307027,SHEL
2018-01-11,48.98414611816406,49.11039413810076,48.62644785424306,48.65450356434894,2732077,SHEL
2018-01-12,49.71357345581055,49.75565969221543,49.32080425655832,49.42601182095202,2918010,SHEL
2018-01-16,49.08233642578125,49.552257459724345,49.05428071987855,49.46809034201623,3226964,SHEL
2018-01-17,49.236656188964844,49.49616756808732,48.70361359829106,49.040271513339654,2245723,SHEL
2018-01-18,49.12442398071289,49.29976815310932,49.047272116772106,49.17352013494071,2385232,SHEL
2018-01-19,48.977134704589844,49.21560020657027,48.82283097927104,49.06831174633306,2008710,SHEL
2018-01-22,49.825801849365234,49.83982702901386,49.25768842970253,49.31379449937666,1988756,SHEL
2018-01-23,49.811763763427734,49.913466367003075,49.615379171655924,49.78371340838502,1936822,SHEL
2018-01-24,50.057247161865234,50.32376832906645,49.755655026128736,50.24661647915164,2811540,SHEL
2018-01-25,50.02919006347656,50.80070319005242,49.98710383219102,50.786678013676145,2880842,SHEL
2018-01-26,50.092323303222656,50.35884987749697,49.99413099198884,50.20454614524966,1945404,SHEL
2018-01-29,49.6714973449707,50.113362736602106,49.643441635030364,49.994129982665314,2047480,SHEL
2018-01-30,49.14546585083008,49.85385782616281,49.13845058542847,49.85385782616281,4589203,SHEL
2018-01-31,49.26469421386719,49.454068905264876,49.04025390074785,49.404972753991245,3064660,SHEL
2018-02-01,48.72465133666992,48.87895510209446,48.1004263591476,48.32486674037944,4074185,SHEL
