Date,Close,High,Low,Open,Volume,ticker
2022-01-19,40.609397888183594,41.57628831409273,36.74183618454706,36.74183618454706,129900,CEG
2022-01-20,43.51006317138672,46.76848242502698,39.59415822364066,39.59415822364066,153400,CEG
2022-01-21,43.51006317138672,48.29617085791801,41.52793880903563,41.576282585991756,329500,CEG
2022-01-24,41.38290786743164,43.51006745864418,40.49337048092854,43.43271445717741,110000,CEG
2022-01-25,40.51076889038086,43.43271077548951,39.961578117775716,41.09283800537707,23500,CEG
2022-01-26,41.78901290893555,43.56809176032869,40.851127846724374,43.519744279616624,90500,CEG
2022-01-27,44.244903564453125,47.977101139368,42.30145546211566,45.695239180297094,151600,CEG
2022-01-28,45.20212173461914,46.02397701807288,42.688208418318695,43.07496232707595,43600,CEG
2022-01-31,46.41073989868164,46.41073989868164,44.47695906956991,44.47695906956991,71300,CEG
2022-02-01,48.131797790527344,48.34451483609216,45.492187723083966,45.927289094287545,298800,CEG
2022-02-02,51.25484848022461,54.36823614102436,48.15113178703859,48.37835157684637,23860900,CEG
2022-02-03,51.84466552734375,54.6969931272434,48.63458948933972,50.46201187194145,8425500,CEG
2022-02-04,48.47988510131836,52.53115832442006,48.46054685029802,50.8584346509062,6757800,CEG
2022-02-07,44.544639587402344,48.38319558282675,44.47695755575859,48.34451908234629,9432500,CEG
2022-02-08,43.99351501464844,45.9853106486281,42.7075489591756,43.63576658464236,7277500,CEG
2022-02-09,45.743587493896484,45.878951563724875,42.42715302952383,43.26834666945331,4393100,CEG
2022-02-10,45.492191314697266,46.89418309331009,43.87748616211965,44.00317925497346,2450000,CEG
2022-02-11,46.49775314331055,47.29060286812958,44.53496707923339,45.21178731622989,3456800,CEG
2022-02-14,46.5171012878418,47.37763321943953,45.434184989862196,46.59445060778597,2155000,CEG
2022-02-15,46.41073989868164,46.84584132291063,45.63722830471579,46.12067351199373,2359800,CEG
2022-02-16,45.63722229003906,46.86517339729669,45.3954997182575,46.140005681951976,5855300,CEG
2022-02-17,43.790470123291016,45.521204943947424,43.69377886358164,44.786366123733856,3142600,CEG
2022-02-18,43.906497955322266,44.38027592858806,43.316694153491326,43.655108045365346,2018700,CEG
2022-02-22,42.098411560058594,44.16755655659822,42.05006777468414,43.90649568950288,2611100,CEG
2022-02-23,41.66329574584961,42.53349833604748,40.7834258772687,42.24342834705277,2791200,CEG
2022-02-24,42.99326705932617,43.255184971481064,40.956132676570085,41.85829314049145,2447900,CEG
2022-02-25,42.595542907714844,43.58500939406287,42.43063367690851,42.97386756709723,2040700,CEG
2022-02-28,44.60356903076172,45.2244097710842,41.18894125848535,42.003795655284286,5534900,CEG
2022-03-01,46.35939407348633,46.61160927364312,43.99243377730713,44.25435169699105,4212900,CEG
2022-03-02,47.97939682006836,48.79425127611272,45.913161774797615,46.56310331567076,3517100,CEG
2022-03-03,48.037601470947266,48.82335516241302,46.123664348528635,48.328620123174346,2072200,CEG
2022-03-04,49.47329330444336,49.51209677554788,46.80561572430181,47.6980733566897,2544600,CEG
2022-03-07,50.10384750366211,51.00600804755947,48.37712967421694,49.53150913388317,2726900,CEG
2022-03-08,50.753780364990234,53.6639742102328,49.32778419666047,49.64790729587851,3873700,CEG
2022-03-09,49.79342269897461,52.073073257901015,49.07557319460239,50.870191404778225,3050600,CEG
2022-03-10,49.783714294433594,50.094134666143795,47.795082631758,49.05616585439354,2692700,CEG
2022-03-11,47.843589782714844,50.288153223499926,46.84442434519867,49.88072413311754,3034100,CEG
2022-03-14,49.42479705810547,50.307555784459915,47.13544378083377,50.307555784459915,2916600,CEG
2022-03-15,49.75461959838867,50.045638269734326,48.40623025076802,49.80312209352908,2117400,CEG
2022-03-16,50.22024917602539,50.83139096358867,48.842755399351375,50.16204396275643,2989800,CEG
2022-03-17,49.463600158691406,51.132108908723254,49.38599320726973,50.326957140490464,2244600,CEG
2022-03-18,47.54286575317383,49.87102233876874,47.41676001599374,49.13377485028198,9663900,CEG
2022-03-21,47.746585845947266,47.95029854537171,47.145143065975326,47.44586445596129,2452000,CEG
2022-03-22,49.60910415649414,50.49186281412914,48.51293009794643,48.84275221731021,3841900,CEG
2022-03-23,49.463600158691406,50.22024943253721,49.18228051054249,49.18228051054249,2396200,CEG
2022-03-24,50.841094970703125,51.00600790756143,49.24727702739147,49.64791573538881,2335200,CEG
2022-03-25,52.18947982788086,52.20888156583268,50.472464874427786,50.67618127267032,2441200,CEG
2022-03-28,55.08027267456055,55.148176907757886,52.43199647835482,52.75211960671642,3127000,CEG
2022-03-29,54.643741607666016,55.672007732532734,52.994631019998934,55.2936831242891,2201300,CEG
2022-03-30,55.77872848510742,56.0600481777619,54.032612507413496,54.488540467384034,1934100,CEG
2022-03-31,54.56613540649414,57.311420084075586,54.11020384649228,56.59357063006222,3817600,CEG
2022-04-01,56.28315353393555,56.55477046189391,54.0326037581297,54.67284630296234,2156500,CEG
2022-04-04,56.63237762451172,56.94279802919567,55.8078204179112,56.61297588665609,1885100,CEG
2022-04-05,57.23380661010742,58.51429147890352,56.70027186485946,56.89428550872302,2143100,CEG
2022-04-06,57.81586837768555,58.2815028007698,56.62268895722924,57.13682588673775,2559400,CEG
2022-04-07,59.08663558959961,59.24184578007924,57.573333457046125,57.97105980143159,3925800,CEG
2022-04-08,62.103538513183594,62.95720018136887,59.07694140163589,59.38736180797428,4762100,CEG
2022-04-11,58.863529205322266,62.72632922259837,58.60161127929901,62.258755823359294,3487700,CEG
2022-04-12,60.017906188964844,61.3177931267319,59.05754414046359,59.173950876538775,2553000,CEG
2022-04-13,62.27814865112305,62.617677205324064,59.90149317775231,60.18281281925843,3405700,CEG
2022-04-14,60.67754364013672,62.78258587303321,60.31959028447135,62.20054855822014,1860100,CEG
2022-04-18,61.414798736572266,62.249051287094055,60.42533227841491,60.42533227841491,1216800,CEG
2022-04-19,64.71302032470703,64.88763228044314,60.99767415655194,61.72522273861791,2078800,CEG
2022-04-20,63.45192337036133,66.62403107255645,63.11724992909661,65.78977499899959,2182800,CEG
2022-04-21,60.7939453125,64.31528446644248,60.28951498850284,63.0541975549415,2493700,CEG
2022-04-22,60.56114196777344,62.526494076834325,60.42533349635817,60.629046203481074,2030500,CEG
