Date,Close,High,Low,Open,Volume,ticker,sector,log_ret,obs_smoothed,z_vol,z_rsi,z_obv_roc,z_vix,z_dxy_ret
2018-01-02,53.29293441772461,53.430485928803,52.29035071257904,52.29035071257904,31766000,GOOGL,Technology,,,,,,,
2018-01-03,54.20216369628906,54.429595175331535,53.30386031030047,53.32868679132137,31318000,GOOGL,Technology,0.016917068379160387,,,1.0,,,
2018-01-04,54.41270446777344,54.8258552622725,54.338221243074656,54.478750554048816,26052000,GOOGL,Technology,0.0038768363621480588,,,1.0,,,
2018-01-05,55.13423538208008,55.297609768864895,54.71264361524069,54.794578959789895,30250000,GOOGL,Technology,0.013173190403690138,,,1.0,,,
2018-01-08,55.32889175415039,55.57469778684399,55.11983482392327,55.1694915750602,24644000,GOOGL,Technology,0.0035243719529861766,,,1.0,,,
2018-01-09,55.25837707519531,55.5389432030721,55.030449299116086,55.5389432030721,26808000,GOOGL,Technology,-0.0012752767883358177,0.0072432380619297885,,0.9932879677823692,,,
2018-01-10,55.12678527832031,55.25788106765144,54.82089636607006,54.97085921984269,20734000,GOOGL,Technology,-0.0023842309311521725,0.0033829781998672764,,0.9800675851304169,1.0666070630308448,,
2018-01-11,55.22163009643555,55.36067050615808,54.94503818383028,55.23454153284793,22424000,GOOGL,Technology,0.0017190068592928243,0.0029514122992962298,,0.9802713994088108,0.5190169077915288,,
2018-01-12,56.145263671875,56.177538476446756,55.021017700252045,55.12480171204202,38586000,GOOGL,Technology,0.016587600176675373,0.0036342942538932768,,0.9821821371682811,0.434969185117553,,
2018-01-16,56.147743225097656,57.05051709977311,55.94712722945501,56.62495114176238,36462000,GOOGL,Technology,4.416220193181772e-05,0.0029382523036824053,,0.9821871248328232,0.44475521983895105,,
2018-01-17,56.56486892700195,56.575791366189605,55.78971292715813,56.428806325203404,27830000,GOOGL,Technology,0.0074016136837206275,0.004673630398093695,,0.9830468699494287,1.2236472570679648,,
2018-01-18,56.40944290161133,56.63885960253553,55.83788446435215,56.577284016041915,27498000,GOOGL,Technology,-0.0027515303423352446,0.00460017051585708,,0.9643692927283918,1.5111399524118538,,
2018-01-19,56.783363342285156,56.79726738481455,56.237131476386935,56.511738210626326,30552000,GOOGL,Technology,0.006606812097258021,0.00557773156345012,,0.9660409307605561,1.215569274550754,,
2018-01-22,57.80928421020508,57.94435420687602,56.699934914928505,56.79925220323572,29550000,GOOGL,Technology,0.017906005333003457,0.0058414125947157365,,0.9701753331386682,0.770655044061973,,
2018-01-23,58.405670166015625,58.521869311767695,57.96272603883527,58.1300708422983,39138000,GOOGL,Technology,0.010263587751481415,0.007885297704625656,,0.9722875120763698,0.6139068029643513,,
2018-01-24,58.1633415222168,58.94594584957529,57.970173846179485,58.843154444192656,37128000,GOOGL,Technology,-0.0041576914717146125,0.005573436673538607,,0.9430623100489837,0.18215593819728038,,
2018-01-25,58.702125549316406,58.84414756935424,58.1906538179645,58.631116433581106,29984000,GOOGL,Technology,0.00922065102546405,0.007967872947098466,,0.946885045726637,0.566653950752495,,
2018-01-26,58.97127151489258,58.97127151489258,58.001462668878254,58.969782607908584,42170000,GOOGL,Technology,0.004574465284942149,0.007561403584635291,,0.9487366133008526,0.5371611473083417,,
2018-01-29,58.917640686035156,59.489695383470256,58.79746733590673,58.993120309446525,31494000,GOOGL,Technology,-0.0009098537183174654,0.003798231774371108,,0.9416922286981287,0.19166501967407523,,
2018-01-30,58.46526336669922,58.989646560576546,58.323241339787685,58.48264531402683,37338000,GOOGL,Technology,-0.0077077588531648845,0.0002039624534418482,,0.8821903474522634,-0.12914587837992708,,
2018-01-31,58.70609664916992,58.90969424174536,58.20356217452964,58.785050386223745,36022000,GOOGL,Technology,0.004110793313039383,0.0018576594103926474,0.00738774736917517,0.8863089359947012,0.17514400947301878,,
2018-02-01,58.674808502197266,58.96580453703794,58.067497439939,58.396727691910634,73514000,GOOGL,Technology,-0.0005331045568837148,-9.309170607690579e-05,0.006900349523561747,0.8819949211267665,-0.25195780411747615,,
2018-02-02,55.57668685913086,56.17754230335684,55.17793633824946,55.9848709131568,117842000,GOOGL,Technology,-0.05424666579778018,-0.01185731792262137,0.014733232530710856,0.5806269906018184,-0.7552966387234157,,
2018-02-05,52.75563430786133,55.36762005040917,52.475071989564306,54.65354339282685,83550000,GOOGL,Technology,-0.05209323405481451,-0.02209399398992078,0.01862316798982909,0.43490559033911,-1.041176337552488,,
2018-02-06,53.8500862121582,53.99657493631653,51.14772424014689,51.344866102514416,76630000,GOOGL,Technology,0.02053342639403044,-0.016445756940481716,0.01927552407601045,0.48853602908232824,-0.7117652219687665,,
2018-02-07,52.409027099609375,53.95436839993548,52.369796488951565,53.87690357172494,51942000,GOOGL,Technology,-0.027125155186664897,-0.02269294664042257,0.020118173456894064,0.4305899533585725,-0.9478600813691842,,
2018-02-08,50.04037094116211,52.83211316584392,49.89090059433726,52.63050455543954,66792000,GOOGL,Technology,-0.04624875091887145,-0.031836075912820117,0.022354690032978897,0.35587183046059623,-1.2784089715857783,,
2018-02-09,51.955162048339844,52.22579456653236,49.508535579311385,50.942644699709525,98360000,GOOGL,Technology,0.03755097984895697,-0.013476546783472687,0.024262500186242843,0.4404071638570132,-0.37581582353427145,,
2018-02-12,52.366825103759766,52.91355326590404,51.916432633577266,52.471601723898786,56240000,GOOGL,Technology,0.007892203809055356,-0.001479459210698714,0.02396823368363433,0.45690942361729575,-10.298059318930795,,
