Date,Close,High,Low,Open,Volume,ticker
2018-01-02,14.02633285522461,14.052964895423477,13.822151622720497,13.964190299270857,1549900,PAAS
2018-01-03,13.697872161865234,14.052968955841619,13.511446133373248,14.026336907947774,1479700,PAAS
2018-01-04,13.919805526733398,13.919805526733398,13.475934185667843,13.653482552770585,1656800,PAAS
2018-01-05,13.839909553527832,13.999703518816967,13.715625264234344,13.884296860176754,772300,PAAS
2018-01-08,14.097355842590332,14.514595197922091,13.90205218847073,13.981949176365909,1941200,PAAS
2018-01-09,13.973072052001953,14.123988402030106,13.706749031563003,13.902052692767239,1542700,PAAS
2018-01-10,14.27490234375,14.416941038256185,14.035212258425164,14.15061806274839,1491300,PAAS
2018-01-11,14.363679885864258,14.594493234904522,14.30153815597556,14.381435149613926,2065900,PAAS
2018-01-12,14.789793014526367,14.834179471536125,14.372554561636331,14.567857343007983,1525500,PAAS
2018-01-16,15.304683685302734,15.482232899586107,14.958464580008435,15.00285103696188,2662400,PAAS
2018-01-17,15.06499195098877,15.384579842370085,15.002850237272337,15.26029641493722,1456700,PAAS
2018-01-18,14.736527442932129,15.118257030406454,14.683263361239204,15.064991255478901,1374200,PAAS
2018-01-19,14.807548522949219,14.958464849842002,14.772038002158055,14.851934980703344,874100,PAAS
2018-01-22,14.718772888183594,14.949586177532035,14.69213999944676,14.86968920455624,891600,PAAS
2018-01-23,15.029481887817383,15.0916235964145,14.328164449113764,14.585610605569897,1341400,PAAS
2018-01-24,15.402337074279785,15.67753685308733,15.269176000226773,15.286929568394898,1744700,PAAS
2018-01-25,14.905202865600586,15.526621828039143,14.825305875778689,15.526621828039143,2003400,PAAS
2018-01-26,14.940711975097656,15.109383589318584,14.763162729261406,14.98509843993917,1311200,PAAS
2018-01-29,14.363679885864258,14.914079516222841,14.30153815597556,14.834182522584475,1851100,PAAS
2018-01-30,14.461326599121094,14.62111883190211,14.274899787691494,14.408060828292925,1903100,PAAS
2018-01-31,14.576736450195312,14.68326632834269,14.08847775405353,14.67438869739416,1588100,PAAS
2018-02-01,14.523470878601074,14.754284180050812,14.319288774049708,14.567857335588224,1419400,PAAS
2018-02-02,14.123985290527344,14.47908200847339,14.09735324833573,14.283779236911744,1504400,PAAS
2018-02-05,14.301535606384277,14.47020550223125,14.04408940761546,14.203883366405092,1925100,PAAS
2018-02-06,14.07960033416748,14.408065064629588,14.017458609831204,14.132865274039645,1801100,PAAS
2018-02-07,13.831031799316406,14.558980574032812,13.777767709107495,14.550102943458844,2063300,PAAS
2018-02-08,13.724503517150879,14.115109970812915,13.715625886095095,13.822154918912014,2077900,PAAS
2018-02-09,13.475934982299805,13.733380341472053,13.040940398911568,13.724502710937763,2601000,PAAS
2018-02-12,14.035211563110352,14.177250250579835,13.475933596236244,13.502565638482432,1864600,PAAS
2018-02-13,14.07960033416748,14.123987642958035,13.875419898995428,14.123987642958035,1133700,PAAS
2018-02-14,14.727651596069336,14.860812663033677,13.928682654431045,14.017457263485548,1923800,PAAS
2018-02-15,14.630000114440918,14.807549341744805,14.372555597408693,14.754285250847607,1379800,PAAS
2018-02-16,14.248268127441406,14.665508235300088,14.088475034303032,14.550100748483356,2413400,PAAS
2018-02-20,13.98194694519043,14.21276024080714,13.88429555702215,14.061843920336011,1750700,PAAS
2018-02-21,13.342772483825684,13.990825092146666,13.316140439998561,13.724502114023213,2674400,PAAS
