Date,Close,bull,bear,sideways
2018-04-12T00:00:00Z,7923,1.9048740098814043e-5,0.9999809512599012,4.803308319379433e-31
2018-04-13T00:00:00Z,7877.41,0.2870379255306743,0.13214607764684497,0.5808159968224806
2018-04-14T00:00:00Z,7999.01,0.4135655710295569,0.20018649288533932,0.3862479360851037
2018-04-15T00:00:00Z,8355,0.41400035616013575,0.5849213910177845,0.0010782528220797496
2018-04-16T00:00:00Z,8064.92,0.4354137543780582,0.5504477561600128,0.01413848946192895
2018-04-17T00:00:00Z,7885.02,0.47422838037410125,0.3318957712999221,0.1938758483259766
2018-04-18T00:00:00Z,8173,0.5089673144295425,0.4796768922827687,0.01135579328768884
2018-04-19T00:00:00Z,8278,0.3739230895471451,0.1738634200560161,0.45221349039683884
2018-04-20T00:00:00Z,8856.98,0.10280273882914351,0.8971972389478807,2.2222975745858083e-8
2018-04-21T00:00:00Z,8915.31,0.3017739854106665,0.1323427496167433,0.5658832649725901
2018-04-22T00:00:00Z,8787.02,0.3745100368866004,0.20373040668670958,0.42175955642669
2018-04-23T00:00:00Z,8934.01,0.4342199909371003,0.21518778487301804,0.3505922241898816
2018-04-24T00:00:00Z,9619.99,0.057937801762272985,0.9420621977087743,5.289527876087134e-10
2018-04-25T00:00:00Z,8869.99,0.013473831879720054,0.9865261681159965,4.2834567975401714e-12
2018-04-26T00:00:00Z,9266,0.41209968417476217,0.5868708469008774,0.0010294689243603896
2018-04-27T00:00:00Z,8915.35,0.3938462323990303,0.6005396070498662,0.005614160551103425
2018-04-28T00:00:00Z,9348,0.3587131799047124,0.6410140098309371,2.72810264350376e-4
2018-04-29T00:00:00Z,9419,0.31056867915664466,0.13697778604293023,0.5524535348004251
2018-04-30T00:00:00Z,9246.01,0.42970548910691764,0.2621301895227784,0.3081643213703039
2018-05-01T00:00:00Z,9071.48,0.43643602087711375,0.2706501234240706,0.2929138556988157
2018-05-02T00:00:00Z,9247.84,0.4765856888982059,0.25000922987518276,0.2734050812266114
2018-05-03T00:00:00Z,9750,0.27830694205913176,0.7216625091216317,3.054881923659252e-5
2018-05-04T00:00:00Z,9713.99,0.27770237051426533,0.1248804385211958,0.5974171909645389
2018-05-05T00:00:00Z,9864,0.4136629702249846,0.200254910531987,0.38608211924302843
2018-05-06T00:00:00Z,9659.01,0.4593746809129364,0.30399018352965335,0.23663513555741028
2018-05-07T00:00:00Z,9365,0.478056552930467,0.47950076459761803,0.04244268247191495
2018-05-08T00:00:00Z,9187.56,0.4373555022274158,0.27184934808511807,0.29079514968746606
2018-05-09T00:00:00Z,9310,0.38097034952932,0.17833900531720193,0.440690645153478
2018-05-10T00:00:00Z,9002.2,0.45443439872671104,0.5234119553690344,0.022153645904254546
2018-05-11T00:00:00Z,8400,0.049978665343191245,0.9500213267485682,7.90824056176829e-9
2018-05-12T00:00:00Z,8465.94,0.31297090901336544,0.13826746243249188,0.5487616285541426
2018-05-13T00:00:00Z,8679.71,0.5412695089396024,0.3317224040896964,0.12700808697070118
2018-05-14T00:00:00Z,8663.34,0.27340423022239885,0.12105890205542492,0.6055368677221762
2018-05-15T00:00:00Z,8462,0.481367549927448,0.3492686997232971,0.16936375034925497
2018-05-16T00:00:00Z,8330,0.3912877078750243,0.21984488551619039,0.38886740660878527
2018-05-17T00:00:00Z,8041.46,0.4363977649635208,0.5491417452394013,0.01446048979707799
2018-05-18T00:00:00Z,8239.81,0.5372306244366575,0.3234653225150612,0.13930405304828125
2018-05-19T00:00:00Z,8233.49,0.2725573407197163,0.11981808292134946,0.6076245763589343
2018-05-20T00:00:00Z,8526.98,0.5171792156927068,0.4685599579352551,0.014260826372038255
2018-05-21T00:00:00Z,8381.24,0.41224143335255026,0.24177600853744885,0.34598255811000095
2018-05-22T00:00:00Z,7977.11,0.23880400787065312,0.7610686779322661,1.273141970808631e-4
2018-05-23T00:00:00Z,7501.95,0.1022797683384261,0.8977196774014152,5.54260158684529e-7
2018-05-24T00:00:00Z,7575.01,0.3330230489589863,0.14938084552976957,0.517596105511244
2018-05-25T00:00:00Z,7457,0.391003148934274,0.21956195787389352,0.3894348931918325
2018-05-26T00:00:00Z,7333.96,0.403950864450125,0.23282181695390114,0.36322731859597385
2018-05-27T00:00:00Z,7338.99,0.2735264847753974,0.11944846043709458,0.6070250547875079
2018-05-28T00:00:00Z,7099,0.4581979004339282,0.5174698937532172,0.02433220581285457
2018-05-29T00:00:00Z,7461.29,0.32361554530246517,0.6762755926488113,1.0886204872351139e-4
2018-05-30T00:00:00Z,7375.96,0.3368110675276149,0.1709017655848686,0.49228716688751656
2018-05-31T00:00:00Z,7485.01,0.40327316878293323,0.19306858700197746,0.4036582442150893
2018-06-01T00:00:00Z,7521.01,0.289119778390727,0.1259704412239342,0.5849097803853388
2018-06-02T00:00:00Z,7640.03,0.419754929068416,0.20457576036481906,0.37566931056676495
2018-06-03T00:00:00Z,7714.26,0.33275712184390416,0.14922959304697003,0.5180132851091257
2018-06-04T00:00:00Z,7487,0.4843133365615524,0.4626211724776754,0.053065490960772094
2018-06-05T00:00:00Z,7625,0.4612243177053983,0.23660546947320318,0.3021702128213985
2018-06-06T00:00:00Z,7658.84,0.28692771169635733,0.12491618305178655,0.588156105251856
2018-06-07T00:00:00Z,7691.08,0.28565761720081134,0.12431473141371847,0.5900276513854702
2018-06-08T00:00:00Z,7603.44,0.3363306895897707,0.17050766642811419,0.49316164398211515
2018-06-09T00:00:00Z,7491.73,0.3786585175542944,0.20761336289925508,0.41372811954645056
2018-06-10T00:00:00Z,6764.99,7.874735272386637e-4,0.9992125264727614,4.426714955225584e-19
2018-06-11T00:00:00Z,6872,0.41964636495814145,0.20449802812101095,0.3758556069208477
2018-06-12T00:00:00Z,6530,0.216777157090702,0.7831571117994257,6.573110987236996e-5
2018-06-13T00:00:00Z,6292.78,0.4147633527693954,0.576338616470925,0.008898030759679541
2018-06-14T00:00:00Z,6635.98,0.2750517222170265,0.7249205255051263,2.7752277847145856e-5
2018-06-15T00:00:00Z,6388.9,0.4024012530835675,0.5908230912040449,0.006775655712387618
2018-06-16T00:00:00Z,6483.98,0.40480333050146167,0.1941131365943925,0.4010835329041458
2018-06-17T00:00:00Z,6449.61,0.28457767617382196,0.1302684761901725,0.5851538476360054
2018-06-18T00:00:00Z,6712.46,0.46215241510367977,0.5343801233046731,0.003467461591647071
2018-06-19T00:00:00Z,6741.21,0.2860600096349229,0.1245044689212166,0.5894355214438606
2018-06-20T00:00:00Z,6761.51,0.27996693901596587,0.12173802384283264,0.5982950371412015
2018-06-21T00:00:00Z,6718.84,0.29037165260021786,0.13467569852842226,0.57495264887136
2018-06-22T00:00:00Z,6045,4.487616515275664e-4,0.9995512383484724,1.827971132145457e-20
2018-06-23T00:00:00Z,6149.98,0.44442806213803393,0.22301175585809338,0.3325601820038728
2018-06-24T00:00:00Z,6136.97,0.27374913890470465,0.12141802074099087,0.6048328403543044
2018-06-25T00:00:00Z,6252,0.4660417489285093,0.24069702325863562,0.293261227812855
2018-06-26T00:00:00Z,6070.78,0.48675977665511516,0.4543465523171981,0.058893671027686736
2018-06-27T00:00:00Z,6133.73,0.3405693964691971,0.15371513129034567,0.5057154722404573
2018-06-28T00:00:00Z,5853.98,0.27740226006919927,0.7222313415379377,3.663983928630971e-4
2018-06-29T00:00:00Z,6197.92,0.2195657838210948,0.7804294876154393,4.728563465860013e-6
2018-06-30T00:00:00Z,6390.07,0.5477512725318666,0.40945847144404307,0.042790256024090256
2018-07-01T00:00:00Z,6356.81,0.284087139023006,0.12989234666288238,0.5860205143141117
2018-07-02T00:00:00Z,6615.29,0.4632765196106382,0.5331595694551963,0.003563910934165502
2018-07-03T00:00:00Z,6513.86,0.38755642345844615,0.21616292791710293,0.396280648624451
2018-07-04T00:00:00Z,6586.98,0.3514551279859086,0.16011080818290657,0.48843406383118476
2018-07-05T00:00:00Z,6529.2,0.30921710141893977,0.1490116931325011,0.5417712054485592
2018-07-06T00:00:00Z,6609.78,0.36667905534795275,0.1693455155023113,0.46397542914973594
2018-07-07T00:00:00Z,6756.98,0.5143575750473431,0.2893954786395526,0.1962469463131043
2018-07-08T00:00:00Z,6712.1,0.2925197415685226,0.13630163687947416,0.5711786215520033
2018-07-09T00:00:00Z,6662.12,0.2982405236391789,0.14063288512411418,0.5611265912367069
2018-07-10T00:00:00Z,6296.91,0.1516617801411911,0.8483318467214719,6.373137337079654e-6
2018-07-11T00:00:00Z,6378.07,0.37452900797250227,0.1742450657339415,0.4512259262935561
2018-07-12T00:00:00Z,6250.57,0.45034294454092794,0.28988710390859596,0.25976995155047616
2018-07-13T00:00:00Z,6214.57,0.28706827616357833,0.13216916739016318,0.5807625564462585
2018-07-14T00:00:00Z,6251.99,0.2973621798652264,0.13007513901139228,0.5725626811233814
2018-07-15T00:00:00Z,6353.01,0.4250828570624056,0.20842445617264138,0.366492686764953
2018-07-16T00:00:00Z,6723.35,0.22538940092337081,0.7746048255673612,5.773509267990902e-6
2018-07-17T00:00:00Z,7317.44,0.018620829391276413,0.9813791706082792,4.4444345852554433e-13
2018-07-18T00:00:00Z,7381.9,0.32266431891809905,0.1435646982564535,0.5337709828254473
2018-07-19T00:00:00Z,7466.21,0.35404566546904453,0.16165800150766893,0.4842963330232865
2018-07-20T00:00:00Z,7337.53,0.4142385524922141,0.2439945104293891,0.34176693707839684
2018-07-21T00:00:00Z,7398.78,0.31787136473189065,0.14092726887606913,0.5412013663920403
2018-07-22T00:00:00Z,7394.79,0.27255470840312107,0.11966812435774264,0.6077771672391363
2018-07-23T00:00:00Z,7721.01,0.41919599216268083,0.5795805269293771,0.0012234809079420532
2018-07-24T00:00:00Z,8397.24,0.020217322904460988,0.9797826770948024,7.366446884673649e-13
2018-07-25T00:00:00Z,8175.64,0.49265901235076315,0.4077609183611053,0.09958006928813165
2018-07-26T00:00:00Z,7920,0.47158632620694557,0.49358014832191605,0.034833525471138396
2018-07-27T00:00:00Z,8188.57,0.531424044867816,0.44660321775464507,0.02197273737753883
2018-07-28T00:00:00Z,8225.04,0.28701735844983606,0.12495891138048207,0.5880237301696819
2018-07-29T00:00:00Z,8211,0.2731756062286461,0.12080363872089488,0.606020755050459
2018-07-30T00:00:00Z,8173.92,0.28086078002636033,0.12739508269755312,0.5917441372760864
2018-07-31T00:00:00Z,7730.93,0.15904656292604438,0.8409448109953279,8.626078627770078e-6
2018-08-01T00:00:00Z,7604.58,0.4017505005771605,0.23050963854724751,0.3677398608755921
2018-08-02T00:00:00Z,7525.71,0.32493941944651533,0.16130808992584178,0.5137524906276429
2018-08-03T00:00:00Z,7418.78,0.3720406283622202,0.20144817305999513,0.42651119857778463
2018-08-04T00:00:00Z,7009.84,0.14814026628048646,0.8518542419110009,5.4918085126514785e-6
2018-08-05T00:00:00Z,7024.19,0.27656264907895833,0.12035794534473772,0.6030794055763039
2018-08-06T00:00:00Z,6934.82,0.35248236020188206,0.18406401392029137,0.4634536258778265
2018-08-07T00:00:00Z,6720.06,0.4740441943994612,0.4885083286804482,0.03744747692009063
2018-08-08T00:00:00Z,6285,0.06250571369755333,0.9374942570087599,2.929368679282972e-8
2018-08-09T00:00:00Z,6529.79,0.48337826662380495,0.5107682657458377,0.005853467630357391
2018-08-10T00:00:00Z,6144.01,0.10675877336758052,0.8932405071251824,7.195072369894539e-7
2018-08-11T00:00:00Z,6232.35,0.3969439144412613,0.18879628473663596,0.41425980082210273
2018-08-12T00:00:00Z,6308.33,0.36456643072691525,0.16804325213104157,0.4673903171420432
2018-08-13T00:00:00Z,6246.35,0.31927515522194133,0.1568296314314081,0.5238952133466506
2018-08-14T00:00:00Z,6188.08,0.3143901073720933,0.15301266610617484,0.5325972265217319
2018-08-15T00:00:00Z,6267.16,0.3729407030795536,0.17324589553536654,0.4538134013850798
2018-08-16T00:00:00Z,6311.75,0.30623942316363634,0.13467843844260455,0.5590821383937592
2018-08-17T00:00:00Z,6584.49,0.4310984317154167,0.5672687232843909,0.0016328450001924385
2018-08-18T00:00:00Z,6387.96,0.482024262560168,0.46933923221866997,0.04863650522116199
2018-08-19T00:00:00Z,6477.53,0.3914559278143371,0.18515257486422113,0.42339149732144177
2018-08-20T00:00:00Z,6254.84,0.43952903299848267,0.5449299814260509,0.015540985575466565
2018-08-21T00:00:00Z,6480,0.513957802340515,0.4730176499741121,0.013024547685372884
2018-08-22T00:00:00Z,6360.89,0.4299073923269261,0.26237955812842506,0.30771304954464884
2018-08-23T00:00:00Z,6525.01,0.5444909500661155,0.33945573734536344,0.11605331258852113
2018-08-24T00:00:00Z,6681.64,0.5319073169785737,0.3140799388136217,0.15401274420780459
2018-08-25T00:00:00Z,6733.64,0.31232758271296945,0.13792114627568547,0.5497512710113451
2018-08-26T00:00:00Z,6700,0.28305190604528274,0.12909598575083475,0.5878521082038826
2018-08-27T00:00:00Z,6908.64,0.5472284624207743,0.4112430195518938,0.04152851802733198
2018-08-28T00:00:00Z,7076.11,0.5338983178626756,0.31743482107686366,0.14866686106046081
2018-08-29T00:00:00Z,7031.22,0.290581161655136,0.13483436071357416,0.57458447763129
2018-08-30T00:00:00Z,6984.84,0.2922160070215463,0.13607181221219644,0.5717121807662572
2018-08-31T00:00:00Z,7011.21,0.2834077226093165,0.12326956830940254,0.5933227090812809
2018-09-01T00:00:00Z,7200.01,0.549303039468706,0.3551054556340405,0.09559150489725353
2018-09-02T00:00:00Z,7302.01,0.39367903840557056,0.1866219671385534,0.419698994455876
2018-09-03T00:00:00Z,7263.02,0.28477961079818287,0.13042311367553713,0.5847972755262799
2018-09-04T00:00:00Z,7359.06,0.379434517446205,0.17735670137605128,0.44320878117774365
2018-09-05T00:00:00Z,6700,0.002603835261489028,0.9973961647385107,3.862671514910111e-16
2018-09-06T00:00:00Z,6516.01,0.491830020298017,0.4272341686328603,0.08093581106912273
2018-09-07T00:00:00Z,6395.54,0.43133514071856865,0.2641534703513092,0.3045113889301222
2018-09-08T00:00:00Z,6185.05,0.4560097945559795,0.5209556960544673,0.023034509389553145
2018-09-09T00:00:00Z,6250.81,0.343834020792844,0.15561536148157126,0.5005506177255847
2018-09-10T00:00:00Z,6312,0.3336101968413435,0.14971515889428808,0.5166746442643684
2018-09-11T00:00:00Z,6294.91,0.2749086799919937,0.12251222975743781,0.6025790902505684
2018-09-12T00:00:00Z,6338.62,0.3047600249846774,0.13390040686525803,0.5613395681500646
2018-09-13T00:00:00Z,6487.38,0.5270248731411501,0.3064557647139687,0.16651936214488136
2018-09-14T00:00:00Z,6476.63,0.27311818365262247,0.12073634292927886,0.6061454734180985
2018-09-15T00:00:00Z,6514.96,0.29659536715488344,0.12968549165876006,0.5737191411863565
2018-09-16T00:00:00Z,6505,0.27298328001858696,0.12057115653314988,0.6064455634482631
2018-09-17T00:00:00Z,6248.69,0.37126302317086785,0.6253268711736125,0.0034101056555196226
2018-09-18T00:00:00Z,6336.45,0.3918056440416842,0.18538313375777818,0.42281122220053763
2018-09-19T00:00:00Z,6391.89,0.32203105777775753,0.14321424473687341,0.5347546974853692
2018-09-20T00:00:00Z,6492,0.4171543351460157,0.20272110351186726,0.38012456134211714
2018-09-21T00:00:00Z,6759.02,0.45754319555997447,0.539357597827025,0.0030992066130005286
2018-09-22T00:00:00Z,6723.05,0.2846866752311841,0.1303519593360942,0.5849613654327217
2018-09-23T00:00:00Z,6708,0.27395824614996406,0.12162558817368474,0.6044161656763511
2018-09-24T00:00:00Z,6581.39,0.43641298320676636,0.27062019204050064,0.29296682475273306
2018-09-25T00:00:00Z,6447.54,0.4544045118129609,0.2960372713971449,0.24955821678989415
2018-09-26T00:00:00Z,6465.12,0.27885307891780653,0.12126666242152949,0.5998802586606641
2018-09-27T00:00:00Z,6689.13,0.5257151285125384,0.45594837449520975,0.018336496992251858
2018-09-28T00:00:00Z,6634.58,0.30387221039477746,0.14491587820530655,0.5512119113999159
2018-09-29T00:00:00Z,6596.38,0.2870582553887513,0.1321615440809219,0.5807802005303268
2018-09-30T00:00:00Z,6626.57,0.2877276773449295,0.12529868091600213,0.5869736417390684
2018-10-01T00:00:00Z,6611.61,0.2739920329099692,0.12165856968023388,0.604349397409797
2018-10-02T00:00:00Z,6525.79,0.35576616626881685,0.1869031160491006,0.45733071768208255
2018-10-03T00:00:00Z,6510,0.2742962962997463,0.12194983389716117,0.6037538698030926
2018-10-04T00:00:00Z,6593.79,0.37426873200048305,0.1740810555624204,0.4516502124370965
2018-10-05T00:00:00Z,6635.65,0.2998743187973257,0.13136115902941875,0.5687645221732556
2018-10-06T00:00:00Z,6594.27,0.28990413310947727,0.1343215511200042,0.5757743157705186
2018-10-07T00:00:00Z,6615.26,0.2806829720901128,0.12204835918138567,0.5972686687285016
2018-10-08T00:00:00Z,6673.01,0.321824443037279,0.14310003163260668,0.5350755253301144
2018-10-09T00:00:00Z,6656.61,0.2743719194047682,0.12202082051138749,0.6036072600838444
2018-10-10T00:00:00Z,6631,0.2782362565842502,0.12531329058519006,0.5964504528305598
2018-10-11T00:00:00Z,6252.68,0.1268766892378164,0.8731212299810505,2.0807811331452485e-6
2018-10-12T00:00:00Z,6298.01,0.3074281997296433,0.13530653064417122,0.5572652696261855
2018-10-13T00:00:00Z,6332.93,0.29391934847452944,0.12833721299410059,0.57774343853137
2018-10-14T00:00:00Z,6339.34,0.2740662172987842,0.11955599886764909,0.6063777838335668
2018-10-15T00:00:00Z,6752.5,0.14612219523098938,0.8538775596469346,2.4512207608635853e-7
2018-10-16T00:00:00Z,6759.27,0.2740486885835018,0.1195518501363511,0.6063994612801472
2018-10-17T00:00:00Z,6740.89,0.27493548064527323,0.12253627968325297,0.6025282396714737
2018-10-18T00:00:00Z,6618.96,0.425964589358259,0.25757378302122835,0.3164616276205126
2018-10-19T00:00:00Z,6528.88,0.36399158543907145,0.1941512982859291,0.44185711627499935
2018-10-20T00:00:00Z,6588.4,0.3259852283976075,0.14541226052524842,0.528602511077144
2018-10-21T00:00:00Z,6590.11,0.2729995554126118,0.11941300535230784,0.6075874392350804
2018-10-22T00:00:00Z,6581.2,0.27282722255815034,0.12036173230013762,0.6068110451417121
2018-10-23T00:00:00Z,6553.51,0.2795880749879749,0.1263935026880506,0.5940184223239745
2018-10-24T00:00:00Z,6565.5,0.2759385974894599,0.12013113253879809,0.603930269971742
2018-10-25T00:00:00Z,6528.09,0.2867206915028224,0.1319046475376901,0.5813746609594875
2018-10-26T00:00:00Z,6538.63,0.2753738967465938,0.119937480411787,0.6046886228416193
2018-10-27T00:00:00Z,6505.6,0.28332287554245744,0.12930480112369558,0.5873723233338469
2018-10-28T00:00:00Z,6489.93,0.2742748466648587,0.12192960620398999,0.6037955471311512
2018-10-29T00:00:00Z,6344.5,0.47508595263174996,0.33378767988007824,0.19112636748817183
2018-10-30T00:00:00Z,6330.87,0.273803314210066,0.12147240892727748,0.6047242768626565
2018-10-31T00:00:00Z,6371.93,0.30096515958930997,0.13192389305387672,0.5671109473568133
2018-11-01T00:00:00Z,6410,0.2970135105494427,0.129897792239631,0.5730886972109264
2018-11-02T00:00:00Z,6433.98,0.2832391487692796,0.12319245133716406,0.5935683998935564
2018-11-03T00:00:00Z,6387.09,0.2970573558798606,0.13973611565884272,0.5632065284612966
2018-11-04T00:00:00Z,6485.85,0.41397706638869064,0.2004756858927824,0.38554724771852694
2018-11-05T00:00:00Z,6468.99,0.27466811286350007,0.12229443242123911,0.6030374547152609
2018-11-06T00:00:00Z,6519.11,0.31199792198280407,0.13774394645295598,0.5502581315642399
2018-11-07T00:00:00Z,6578.46,0.32584908386749944,0.14533619833103248,0.5288147178014682
2018-11-08T00:00:00Z,6479.84,0.382800721381353,0.21155450089968686,0.4056447777189602
2018-11-09T00:00:00Z,6419.99,0.3135099467909566,0.15232908492925176,0.5341609682797916
2018-11-11T00:00:00Z,6449.81,0.2881284938615997,0.12549132210578481,0.5863801840326155
2018-11-12T00:00:00Z,6453.07,0.27327887218060104,0.11941892218931861,0.6073022056300804
2018-11-13T00:00:00Z,6457.66,0.2735643075148756,0.11945433974363139,0.606981352741493
2018-11-14T00:00:00Z,5922.41,0.006927507735554661,0.993072492264347,9.834422251891857e-14
